country,avgGenderDiff,isocode,logAvgGDPpc,Date,ScoreWEF,avgRatioLabor,ValueUN,GDI,region,telephone,personal,avgGenderDiffRescaled,GenderIndex,avgGenderDiffStd,logAvgGDPpcStd,DateStd,ScoreWEFStd,avgRatioLaborStd,ValueUNStd,GDIStd,GenderIndexStd,GenderIndexRescaled,residualsavgGenderDiffStd_GDP,residualslogAvgGDPpcStd_GEI,residualsavgGenderDiffStd_GEI,residualsGenderIndexStd,residualslogAvgGDPpcStd_WEF,residualsavgGenderDiffStd_WEF,residualsScoreWEFStd,residualslogAvgGDPpcStd_GDI,residualsavgGenderDiffStd_GDI,residualsGDIStd,residualslogAvgGDPpcStd_UN,residualsavgGenderDiffStd_UN,residualsValueUNStd,residualsavgRatioLaborStd,residualsDateStd
Jordan,-0.0871499288667768,JOR,8.17318158968626,1974,0.593,20.772064401191,7.58,0.853246753246753,Middle East and North Africa,F,T,0.364842469161319,-3.17547512950884,-0.458763417383248,-0.397422349591962,-1.43124150189746,-2.01132028730769,-2.18785135385842,-0.818266407002394,-1.2191592870546,-2.0935135206031,0.0691348354538534,-0.200534433760414,0.762010906649598,0.827994448433189,-1.98389796046096,0.162650215124892,0.262978475961182,-1.94079018241834,0.230390801034103,0.0391181672686816,-1.16023987500435,0.283646730853373,0.088764116237762,-0.442620299087564,-2.32585557508592,-1.30416207779618
Kazakhstan,-0.117393721114077,KAZ,9.01546392675182,1924,0.719,86.0019733493472,3.22,1.00900900900901,Ex Soviet,F,T,0.326904735741597,1.44660635469428,-0.617968888534124,0.191544209258904,1.19684463061896,0.275233302473684,0.858058704873753,0.629718414090645,0.93135519791598,0.953712386030014,0.702631339508212,-0.760361960914344,-0.358412818197385,-1.18247271147396,0.760748253308594,0.00565491273221641,-0.782458715788547,0.181034196760821,-0.324338886368056,-0.956595761685714,0.745037159949215,-0.395479516932747,-1.02233288810206,0.485983521476761,0.704691229333302,1.04937720335828
Kenya,-0.170972463923375,KEN,6.80663994139168,1963,0.719,87.8117959433222,9.25,0.924786324786325,Sub-Saharan Africa,F,T,0.259695701734149,-0.36233243370998,-0.900011197345025,-1.35297762684788,-0.853062552743845,0.275233302473684,0.942568355928003,-1.37288444627427,-0.231456046037989,-0.238876961080844,0.454700531187554,0.00819784719289574,-1.23393251765415,-0.739988832738568,0.361652077867921,-1.53886692337457,-1.06450102459945,0.61302453474566,-1.25044923810432,-0.786327031815173,0.225343238855566,-0.186194099823702,0.01211699233689,-0.154580553289265,0.829489894090316,-0.280550890206533
Lithuania,0.152970295926578,LTU,9.36720863436723,1918,0.74,82.2567539644759,2.01,1.03506650544135,Ex Soviet,F,T,0.666048647355034,1.89754429915309,0.805246505991777,0.437501961097795,1.51221496652093,0.656325567437246,0.683175716678797,1.031567412605,1.291115161879,1.25100480532965,0.764436310350124,0.49555004643141,-0.279226020839291,0.0601305187194391,0.931680661347099,0.127285687697183,0.493051391970878,0.493334056293135,-0.269710290046228,0.326679978986483,1.00238375091773,-0.50144660363302,0.136710773589291,0.670934325487301,0.523392407446337,1.2500942956751
Malawi,-0.131911158559624,MWI,6.06391954788452,1961,0.701,90.7490267724279,10.14,0.911827956989247,Sub-Saharan Africa,F,T,0.308694100407141,-0.574447737553698,-0.694389710682442,-1.87232542164585,-0.747939107443189,-0.051417210352227,1.07972232519541,-1.66845932947904,-0.41036432848946,-0.378719421945069,0.425628282266656,0.567085878799155,-1.67483343940297,-0.449409749169302,0.488622891675755,-1.95164873799489,-0.732275006422743,0.43163142402419,-1.67464922874038,-0.511113690511442,0.262684125315673,-0.446688087762281,0.412046613067859,0.00783215759082401,0.980191104925936,0.0666666089598544
Mexico,-0.145168809813714,MEX,9.14391571211559,1953,0.699,52.4849027236705,5.45,0.957142857142857,Latin America and Caribbean,F,T,0.292063737556589,-0.554866869765748,-0.764178928813638,0.281364216962645,-0.327445326240562,-0.0877117117773283,-0.707020630728646,-0.110879326972996,0.215270865919092,-0.365810232048325,0.428312010654486,-0.96766863837253,0.471614581926058,-0.527041604971929,-0.604919107515455,0.213881565077789,-0.787997054385703,-0.207032751397934,0.146312298353611,-0.824262874492607,-0.0084469688931014,0.342929242789452,-0.681680974479889,-0.333822121576573,-0.862731070568183,-0.516782363810669
Moldova,-0.122055580133959,MDA,7.71549766835688,1978,0.742,88.2942547268018,3.52,1.00691562932227,Ex Soviet,F,T,0.321056912053006,0.496311549190013,-0.64250924563056,-0.717458176445292,-1.64148839249877,0.692620068862348,0.965096764831535,0.530086430987914,0.902453181077252,0.327206133345303,0.572385163804591,-0.166588087432016,-0.915966465334481,-0.826395727126566,0.601239079736929,-1.03951511431009,-0.968771529819694,0.852661621099128,-1.21797047201552,-0.96989379435135,1.09463104203626,-1.21722781043715,-0.981376121355222,1.18795658958642,0.835440711633804,-1.36522421883033
Morocco,0.0465679596778263,MAR,7.87263480044974,1963,0.593,33.9643065399226,8.14,0.82069970845481,Middle East and North Africa,F,T,0.532577836722776,-2.71270594413713,0.245137048304685,-0.607579918426898,-0.853062552743845,-2.01132028730769,-1.57183971632065,-1.00424610879416,-1.66851648803717,-1.78842105192298,0.132561380857478,0.646317708972691,0.380706820434396,1.3465440356168,-1.57083771046047,-0.0475073537100441,0.966878941649115,-1.88201080030231,0.259212391643224,0.917809875621499,-1.52209039923534,0.23636346745805,0.914925879766477,-0.443272248853583,-1.70436195537568,-0.62801814583253
Netherlands,0.314584621183376,NLD,10.8220941128038,1919,0.776,79.5209213774276,0.44,0.96712619300106,Europe,T,F,0.868777231729169,2.42757369529271,1.65599579651886,1.45483172814739,1.4596532438706,1.30962659308907,0.555426036658232,1.55297479084263,0.353104696498445,1.60044029510059,0.837081453160361,0.654299533601724,0.542082299394223,0.698589498411156,0.758466225024764,0.931483494391476,1.09059161946972,0.862096126498681,1.24647640435695,1.54229716195643,-0.359228622157587,0.0592534142376557,0.644691782669898,0.295207996662196,0.369105574006042,0.723304146736516
Nicaragua,-0.199741151083946,NIC,7.29807137022244,1955,0.776,55.1009877693866,7.42,0.974921630094044,Latin America and Caribbean,F,T,0.22360833625403,-0.0975245587139518,-1.05145161051609,-1.00934382994554,-0.432568771541219,1.30962659308907,-0.584862561159998,-0.765129349347603,0.460731542958125,-0.0642955696176682,0.490994755689952,-0.376986360355479,-0.988232954518984,-0.997491563403719,0.359692701164027,-1.53269206370145,-1.61685578756523,1.55130621554332,-1.27493774531593,-1.20701500254909,0.774446513766994,-0.374810265340098,-0.538855876278156,0.15014058938566,-0.70690474654531,-0.020242055913566
Nigeria,-0.0954374361645407,NGA,7.62677036971656,1978,0.638,85.6284020843773,,0.870786516853933,Sub-Saharan Africa,F,T,0.354446641812497,-1.15031597846136,-0.502389444609533,-0.77950080687535,-1.64148839249877,-1.19469400524291,0.840614797746279,,-0.976998466285723,-0.758375347202651,0.346700526739682,0.0157338484796975,-0.369034739458496,-0.0267595441441311,-0.452468197126861,-0.485843192602618,-0.0971588800504074,-1.01729962816262,-0.280474708667907,-0.0987037261735779,-0.758986920458931,,,,0.712577133055021,-1.33630303717951
Pakistan,-0.253293468334526,PAK,6.86941729765193,1947,0.559,24.4373580721838,9.06,0.727272727272727,South Asia,F,T,0.15643245039791,-3.07869627895458,-1.33335481330841,-1.30908051318032,-0.0120749903385925,-2.62832681153441,-2.01670049621186,-1.30978419030921,-2.9584058475352,-2.02970957823838,0.0823992194120464,-0.45500510741344,-0.185439102532631,-0.0853593490042155,-1.45173254155787,-0.547716652572348,-0.372471027103974,-2.30281324897645,0.243706533893306,-0.158940023130267,-2.51988470773691,-0.197557911216005,-0.462708135393905,-0.130191029664365,-2.13092401885265,0.539974025958121
Peru,-0.048126830295963,PER,8.40736001602751,1955,0.683,81.062102479532,6.25,0.954606141522029,Latin America and Caribbean,F,T,0.413792941333777,-0.209147406500338,-0.253343053993203,-0.233672908519947,-0.432568771541219,-0.378067723178136,0.627391475471871,-0.376564615246948,0.180247980174759,-0.137885798329415,0.475695872689524,-0.10649838712957,-0.171280413092344,-0.154675205340977,-0.112395991749282,-0.206430244691338,-0.164623818219382,-0.353337020239511,-0.350098799153498,-0.299803775859186,0.170984411770967,0.0605696965063073,0.00381389725594922,-0.145321185653854,0.485115832940415,-0.38182117440533
Philippines,-0.147103644334297,PHL,7.62901056403653,1937,0.79,62.872108196352,7.16,1.00587371512482,East Asia and Pacific,F,T,0.289636686224767,0.664175077642078,-0.774364035196117,-0.777934349309132,0.513542236164691,1.56368810306478,-0.221990157107962,-0.678781630658569,0.888068107089003,0.43787447496286,0.595392321682715,-0.257306265168237,-1.03852382077892,-1.0254841473031,0.742976862455534,-1.38416723431432,-1.43823840342291,1.74064435455976,-1.27079631039549,-1.0961530689174,1.10542740186126,-0.219020997943507,-0.318532474955694,0.0324195272948966,-0.350068683008737,0.817997387050211
Poland,0.124591581702042,POL,9.33943401027034,1918,0.715,75.2612186543616,2.17,1.00836320191159,Ex Soviet,F,T,0.630450462899808,1.45618517268261,0.655858938062802,0.418080534269932,1.51221496652093,0.202644299623481,0.356519253242245,0.978430354950208,0.922438933120625,0.960027467758607,0.703944199900076,0.359373163946906,-0.135419039646111,0.0875185538624239,0.650681019922362,0.255872566671611,0.519503451144851,0.0450848053944981,-0.0930606734747033,0.320700319119894,0.641794333064624,-0.474332514620993,0.0222550050433973,0.63492408080001,0.197242553960711,1.25914759675717
Portugal,0.0643682911757422,PRT,10.0054394492667,1976,0.731,80.8225305914958,1.31,0.989298454221165,Europe,T,F,0.554906525718809,0.618395169445666,0.338839257987746,0.883785339321651,-1.53636494719811,0.493000311024291,0.616204668141834,1.26404203984471,0.659223587015572,0.40769289492448,0.589117786736181,-0.274424461644006,0.640126709622394,0.10605516839539,-0.140907912535453,0.626852056009864,0.0899464097239082,0.205186927577036,0.512628495970012,0.106066307581067,0.18466600983845,-0.25875610720868,-0.482523096715718,0.509853318679655,0.444780010292446,-2.00652068296443
Romania,-0.0939968650123315,ROU,8.94988350962712,1946,0.693,74.6844492932651,5.39,0.983930778739184,Ex Soviet,F,T,0.356253690475501,0.0777309455826059,-0.494806175714598,0.145687053169767,0.0404867323117358,-0.196595216052632,0.329587012697055,-0.0909529303524496,0.585115364724284,0.0512461218903071,0.515015048206992,-0.606006665292277,0.101982962172005,-0.511040434340183,-0.118159043014468,0.113726394677461,-0.476422790781956,-0.277968443946957,-0.186057223448014,-0.698752463863155,0.417891606144577,0.189801260556615,-0.425407646149505,-0.194248624419226,0.17741572587136,-0.0856043746341726
Russia,0.210788004626216,RUS,9.20980936584525,1918,0.694,80.521562287661,4.31,1.01901140684411,Ex Soviet,F,T,0.738575029022062,1.01906832001061,1.1096030324195,0.327440403983823,1.51221496652093,-0.178447965340081,0.602150955683971,0.267722208817386,1.06945220558674,0.671846958124494,0.644033530004411,0.874771752613863,-0.0643996874346007,0.716339112281264,0.409066588397326,0.289559413259426,1.12095283226802,-0.310656143969679,-0.261886060844153,0.717259099596238,0.826548889966221,0.0574398794514185,0.943211916148796,0.00414706292666639,0.445238613684898,1.30139950733362
Rwanda,-0.109197378024374,RWA,6.29606341020118,1961,0.794,98.6509726978054,6.23,0.937142857142857,Sub-Saharan Africa,F,T,0.337186206947692,1.18389568129473,-0.574822756176106,-1.70999865100107,-0.747939107443189,1.63627710591498,1.44870362481357,-0.3699224830401,-0.0608569385283436,0.780513628572334,0.666624554741397,0.57623623388611,-2.16279705542838,-1.03410424442666,1.5644610810298,-2.33991286493463,-1.26683146473937,2.07392424781941,-1.69819904378234,-0.527498337266376,0.544600914920645,-1.4215729854548,-0.322032279849838,1.1632209096548,1.34493809374709,-0.00900203996858684
Saudi Arabia,0.0708703819103613,SAU,9.87514939493861,,0.605,24.2126802598425,4.17,0.883908045977012,Middle East and North Africa,F,T,0.563062731228481,-2.19834088611122,0.373066725575352,0.792679920659514,,-1.79355327875708,-2.02719182480053,0.314217134265327,-0.79583751489828,-1.44931267929039,0.203059589766339,-0.178226005060594,1.59073837482523,1.26845736955543,-1.9511083682207,1.28170849859127,1.01040559791037,-2.05588520918758,1.19536019022108,0.706284344810663,-1.23246006805803,0.481960819767206,0.176110284844455,-0.35963014342176,-2.19623998827148,
Serbia,0.00117421735165644,SRB,8.57970094547058,1945,0.72,71.7327201888246,3.05,0.968314321926489,Ex Soviet,F,T,0.475636045785579,0.684417292145597,0.00618116356491918,-0.113163383748386,0.0930484549620641,0.293380553186234,0.191756046582825,0.68617653784886,0.369508468077402,0.451219674664241,0.59816669339514,0.071053818849269,-0.381239059195988,-0.253046472464788,0.414798096897432,-0.304973012507166,-0.165342248773622,0.284405711069127,-0.330242634817791,-0.113898220237558,0.310066416509131,-0.74963109551992,-0.435297872847542,0.811148471024207,0.0463369004884323,0.0876205187201144
South Africa,-0.160223603240321,ZAF,8.86385418159955,1994,0.759,74.1108488287605,6.34,0.976539589442815,Sub-Saharan Africa,F,T,0.273179044293342,-0.489794341223775,-0.843428431024329,0.0855309807235948,-2.48247595490402,1.00112333097571,0.302802743752017,-0.406454210177768,0.483069721091197,-0.322909496641361,0.437230767167586,-0.913710044882688,0.251715489555855,-0.632354316905766,-0.461409671014663,-0.337171605086757,-1.28926166164347,0.936575272826711,-0.191942924601508,-1.00768094143846,0.340894110981111,0.405949813409787,-0.566622342622194,-0.456701185899769,0.15220063437039,-2.58052529949143
South Korea,-0.0265739859986532,KOR,9.95737590307406,1948,0.651,68.3026729839422,1.07,0.929577464788732,East Asia and Pacific,T,F,0.440828772512028,0.179181438775298,-0.139887350325586,0.850176868430704,-0.0646367129889208,-0.958779745979755,0.0315900207252508,1.34374762632689,-0.165307697554737,0.118129964625238,0.528919721456871,-0.730290188460569,0.768953212290564,-0.196755122660296,-0.4132045980081,1.06687016368625,0.173906608140007,-1.23719311036614,0.91752594618387,-0.0519336104044385,-0.625871176804893,-0.362167851859461,-1.01364740410367,0.619196583184915,-0.138957956644392,-0.519125854916355
Spain,0.0298560669193823,ESP,10.3356817805906,1931,0.742,72.4187371871484,1.21,0.980834272829763,Europe,T,F,0.511614482417714,1.53038497459615,0.157164457477604,1.11470753833673,0.82891257206666,0.692620068862348,0.223789604644608,1.29725270087895,0.542363795812938,1.00894559251057,0.714113928684479,-0.613175287534379,0.533766557150646,-0.440894842554378,0.341709241141851,0.792650600471932,-0.16909782671153,0.340219603207064,0.805699592595603,-0.0301522988874453,-0.0283465601387055,-0.0569186055935353,-0.686030271840285,0.339424908927351,0.0463413170718346,0.251112417960423
Sri Lanka,-0.160962136224684,LKA,7.82489428939383,1931,0.686,46.8259833414652,6.26,0.931210191082802,South Asia,F,T,0.272252630460932,-0.470467616664738,-0.847316121125312,-0.640962506755109,0.82891257206666,-0.323625971040484,-0.971263824468393,-0.379885681350373,-0.142765641212478,-0.310167857194299,0.439879663013498,-0.4234282269654,-0.481925625088192,-0.643982853823831,-0.0754343173520162,-0.631480839622774,-0.779697640603845,-0.184979642510696,-0.585601846379107,-0.768130804257516,0.0175604911717107,-0.343811431988861,-0.587975932414717,0.210526661752938,-1.10291527521396,1.06951827762574
Suriname,-0.042115565568957,SUR,8.93962955677749,1948,0.678,58.4393445842597,7.28,0.97687074829932,Latin America and Caribbean,F,T,0.421333455990926,-0.814584968419418,-0.22169932938188,0.138516968913335,-0.0646367129889208,-0.468803976740889,-0.42897801730542,-0.718634423899662,0.487641829489692,-0.537036057759921,0.39271538430788,-0.328022642397733,0.424819209175006,0.119461726528901,-0.702757614725478,0.195361293902403,-0.0978121681874702,-0.548171789723682,-0.14138849558022,-0.387730301355824,0.323403593862061,0.732331957158878,0.260331080395854,-0.815607168931358,-0.580962271733059,-0.187385484063597
Sweden,0.392188442101355,SWE,10.8520837820769,1921,0.823,88.0535346124517,0.48,1,Europe,T,F,0.966123260503088,3.04710200706353,2.06450782342772,1.47580202698371,1.35452979856994,2.16254737657894,0.953856341083267,1.53969052642893,0.80697330402074,2.00888024320034,0.921993201473508,1.04854731391023,0.333931653427616,0.858964612848658,1.15613274891935,0.674198178319499,1.16852514742504,1.70915168602722,1.0260682673152,1.77426309648725,0.085908245785554,0.0918575920339564,1.06193675942452,0.263431044289697,0.766988865991746,0.608405393430484
Switzerland,0.306036140037676,CHE,11.1957573605179,1971,0.785,80.1296148105093,0.4,0.96760710553814,Europe,T,F,0.858054039472152,1.39821405340628,1.61099598441537,1.71611603566585,-1.27355633394647,1.47295184950202,0.583848971480682,1.56625905525633,0.359744362648197,0.921808518763634,0.695998753346788,0.431571028915722,1.18405599464527,1.06587451414747,-0.054399531715525,1.13948481182112,0.982289541609166,0.95234226309838,1.50422957488242,1.49471464839704,-0.461384092747535,0.308903842796153,0.590959020720635,0.078078321571126,0.390712880327917,-2.13170315093658
Tanzania,-0.378000721617902,TZA,6.5377094705006,1959,0.718,95.1807059275699,9.04,0.9453125,Sub-Saharan Africa,F,T,0,-0.0743197564662759,-1.98982265479359,-1.54102746125695,-0.642815662142532,0.257086051761133,1.28665954668455,-1.30314205810236,0.051936338734784,-0.0489972078711081,0.494175175842954,-0.953699877022693,-1.52849844740788,-1.94515672366406,0.648141834283199,-1.72099642555155,-2.1472788969639,0.64747331059958,-1.58921407999019,-1.98637263481184,0.587036948505902,-0.435321798772628,-1.12354245180197,0.0809938497515486,1.17848638445363,0.0173554594256629
Thailand,-0.184534117733708,THA,8.45371423132472,1932,0.706,79.8507030786757,6.06,1,East Asia and Pacific,F,T,0.242683998876916,0.52597728860105,-0.971400706531059,-0.201259688545578,0.776350849416332,0.039319043210526,0.570825190469957,-0.313464359281885,0.80697330402074,0.346764033824058,0.576451111640282,-0.84660389727949,-0.410739295634426,-1.16716907436507,0.355601651927312,-0.310184666055075,-1.04445392769195,0.0549840291585777,-0.65099344821409,-1.26164543347152,0.784213323479621,0.0377219914208069,-0.755725267049316,-0.110804573985151,0.427704045703977,0.811989019110656
Turkey,-0.116233852768403,TUR,9.23887703165831,1934,0.624,36.4260000497642,5.28,0.91375,Europe,F,T,0.328359671542648,-1.23758959827854,-0.611863259156165,0.347765991206025,0.671227404115675,-1.44875551521862,-1.45689095824249,-0.0544212032147814,-0.383827852658825,-0.815912722123767,0.334738917399971,-0.860520245056751,0.790508572623872,-0.101278044865423,-1.08913529751871,0.724308256728039,-0.108162503419389,-1.58664859715525,0.531329436669713,-0.43890941380787,-0.635194458945963,0.359887031452949,-0.56648034166694,-0.335920497207216,-1.61433349531098,0.450937169340388
Uganda,-0.062042421335497,UGA,6.61112540747215,1962,0.708,85.7961082980668,8.42,0.867158671586716,Sub-Saharan Africa,F,T,0.396337260547488,-0.360407273203447,-0.326595713900284,-1.48969131201086,-0.800500830093517,0.0756135446356272,0.848445838007191,-1.09723595969004,-1.0270859137113,-0.237607749581656,0.45496439119409,0.674607604778786,-1.37135818737985,-0.167344425247947,0.433157509480472,-1.61045695398454,-0.41371610522941,0.451642495326383,-0.964027483155529,0.0965730508923014,-0.513360959562073,-0.564310773406108,0.4043237664819,0.241629091681366,0.738933566951741,-0.164260062337024
Ukraine,0.123462111001116,UKR,7.98643642485663,1919,0.702,77.1718943680056,4.44,1.00394218134034,Ex Soviet,F,T,0.629033657824348,0.97530068662264,0.649913324046486,-0.528004046811128,1.4596532438706,-0.0332699596396764,0.44573823988515,0.224548349472868,0.86140059793285,0.642992021925801,0.638034794837848,0.996965530703205,-0.90365749861501,0.274179458965828,0.819693512914789,-0.613247695392258,0.604994443222067,0.0737827959481791,-1.00668357372558,0.338497434572111,0.974692405093958,-0.760194464723622,0.511904294774538,0.715348113453935,0.311140255892762,1.6476033460745
United Arab Emirates,-0.120803040795466,ARE,10.7359992643429,,0.646,43.7961035472412,3.52,0.958382877526754,Middle East and North Africa,F,T,0.322628094103619,-1.01391567086577,-0.635915789562316,1.39462984048885,,-1.04951599954251,-1.11274403639558,0.530086430987914,0.232391071222868,-0.668449941863396,0.365395376302389,-1.59666201270796,1.75465080837767,-0.214917696140844,-1.47949548398839,1.64092479690485,-0.286953905676134,-1.48020848224107,1.25047297760818,-0.702659163315836,-0.45487502214894,0.894860206496995,-0.974782665286978,-0.674591242637335,-1.29749412650909,
United Kingdom,0.340621627877797,GBR,10.5936711459176,1928,0.758,79.8155927356744,2.11,0.964052287581699,Europe,T,F,0.90143798441995,1.78240169299385,1.79305644963566,1.295106796436,0.986597740017645,0.982976080263157,0.569185713293956,0.998356751570754,0.310665158772082,1.17509408552844,0.748655013824114,0.900006984360157,0.620962151223063,1.09405801703099,0.415178190154716,0.878324542857743,1.35425680410064,0.5801193927166,1.10932185769973,1.69586597277292,-0.335160928924239,0.385242929105119,1.1463530918476,-0.118556383611623,0.387031692197951,0.324704444195818
United States,0.419194828066098,USA,10.7891852208812,1920,0.74,81.3127707443516,3.23,0.994594594594595,North America,T,F,1,1.62946914682863,2.20667135789595,1.43182016067374,1.40709152122027,0.656325567437246,0.639096428024015,0.626397347987221,0.732344167683594,1.07426937738888,0.727694277047207,1.22062783677647,0.81423475384062,1.56892631613851,0.244117426776118,1.12160388727313,1.89447624387505,0.215231251232119,1.0217760025803,1.94545591868216,0.0295925443603869,0.847704904222082,1.80449059578946,-0.611076662573179,0.453376224517143,0.681469269778614
Venezuela,-0.0595093577197728,VEN,9.49812822025194,1946,0.691,62.5098043017242,7.41,1.02230971128609,Latin America and Caribbean,F,T,0.399514728882237,-0.566184943878853,-0.313261487057997,0.52904758017528,0.0404867323117358,-0.232889717477733,-0.238907934470514,-0.761808283244179,1.11498988378494,-0.373271963038685,0.42676077006996,-0.685228365170567,0.723483722906834,-0.0715909854547734,-0.739627377111531,0.508927586147157,-0.280810931957119,-0.421485802155099,-0.0844969366501792,-0.723318694182705,0.788140155500872,1.16067267504073,0.19715100971849,-1.20317100520439,-0.401079220755301,-0.264307942848941
Vietnam,-0.113282973615116,VNM,7.06398624830281,1946,0.687,88.6279191437097,5.37,0.998518518518518,East Asia and Pacific,F,T,0.33206124658839,0.353604478440824,-0.596329621639188,-1.17302802783044,0.0404867323117358,-0.305478720327933,0.980677222018874,-0.084310798145601,0.786519392580188,0.233122832448753,0.552825917449367,0.189475566089014,-1.31875877893987,-0.723058276364827,0.741203338312967,-1.16946669293019,-0.535744726201839,-0.0180179439177729,-1.61188389669689,-0.878618173424935,1.16839017749112,-1.13473075992358,-0.53129756699698,0.975304284111717,0.862904756062155,0.529114861783131
Zimbabwe,0.0473357676540469,ZWE,6.8769835499244,1978,0.709,87.2808209186145,9,0.938888888888889,Sub-Saharan Africa,F,T,0.533540973027946,-0.761744797381077,0.249178844042735,-1.30378980557763,-1.64148839249877,0.0937607953481778,0.917774481541664,-1.28985779368866,-0.0367505429019791,-0.502199818145958,0.399957589738664,1.1239297477211,-1.03702951308789,0.569176061841848,0.0730591343625538,-1.43047577978341,0.155024867629491,0.417794589532497,-1.30481056966133,0.287126342234402,0.399567620136807,-0.20971802205328,1.10672609718859,-0.114930251094439,0.803412950239475,-1.0919056403591
